ip_address,device_type,country,login_speed_seconds,transfer_amount,data_downloaded_mb,is_threat
172.16.0.22,Desktop,USA,10.2,225.29,12.76,0
10.0.0.5,Tablet,India,7.8,195.95,17.17,0
10.0.0.5,Desktop,UK,11.1,192.92,11.95,0
192.168.1.15,Desktop,USA,10.6,169.48,23.29,0
172.16.0.22,Mobile,Kenya,15.8,87.86,13.81,0
192.168.1.10,Mobile,Niger,11.8,141.38,15.78,0
172.16.0.22,Tablet,Kenya,9.2,130.49,12.41,0
172.16.0.22,Tablet,Canada,13.1,133.6,23.45,0
192.168.1.15,Desktop,Canada,10.2,177.65,17.34,0
192.168.1.15,Desktop,Kenya,8.3,228.64,21.58,0
192.168.1.10,Desktop,USA,11.6,17.15,15.26,0
192.168.1.10,Desktop,India,8.4,113.96,14.62,0
192.168.1.15,Desktop,Niger,12.8,168.09,12.44,0
192.168.1.10,Desktop,Kenya,9.5,155.6,12.11,0
10.0.0.5,Desktop,Kenya,12.4,153.03,17.8,0
192.168.1.10,Tablet,Canada,10.5,124.39,13.13,0
192.168.1.10,Tablet,USA,16.1,169.99,18.88,0
172.16.0.22,Desktop,UK,12.1,116.19,9.81,0
172.16.0.22,Mobile,Canada,11.3,178.73,13.64,0
10.0.0.5,Mobile,USA,16.2,115.8,11.21,0
192.168.1.10,Mobile,USA,8.3,219.04,16.59,0
172.16.0.22,Tablet,UK,12.9,162.5,17.14,0
172.16.0.22,Mobile,USA,7.1,192.57,14.55,0
192.168.1.10,Desktop,USA,10.3,100.68,17.66,0
192.168.1.10,Tablet,India,10.1,102.86,10.39,0
192.168.1.15,Tablet,UK,11.4,167.52,12.56,0
172.16.0.22,Mobile,UK,6.5,136.61,8.75,0
172.16.0.22,Mobile,India,10.3,123.19,17.57,0
192.168.1.15,Mobile,UK,12.9,277.79,17.92,0
192.168.1.10,Mobile,Kenya,9.6,119.3,22.9,0
10.0.0.5,Tablet,Kenya,10.4,116.09,2.25,0
10.0.0.5,Tablet,Kenya,12.3,123.43,13.23,0
192.168.1.15,Mobile,Niger,17.6,122.23,16.19,0
172.16.0.22,Desktop,Niger,18.2,128.96,12.39,0
172.16.0.22,Tablet,Canada,13.5,110.08,14.29,0
10.0.0.5,Desktop,Niger,11.7,164.58,11.33,0
192.168.1.15,Mobile,Niger,10.8,241.38,21.31,0
192.168.1.15,Mobile,India,14.7,154.69,11.06,0
192.168.1.10,Desktop,Canada,14.4,166.76,24.16,0
10.0.0.5,Desktop,USA,16.3,178.36,10.88,0
10.0.0.5,Desktop,USA,12.3,101.45,15.25,0
10.0.0.5,Desktop,Canada,13.9,72.42,17.95,0
172.16.0.22,Tablet,USA,15.1,132.73,13.84,0
172.16.0.22,Desktop,Niger,19.8,141.59,10.98,0
192.168.1.15,Desktop,Canada,13.1,212.71,11.06,0
172.16.0.22,Tablet,India,9.7,150.36,33.64,0
192.168.1.15,Mobile,Canada,9.4,191.44,17.39,0
192.168.1.15,Desktop,India,14.5,158.22,17.06,0
172.16.0.22,Desktop,Canada,11.3,190.6,18.81,0
192.168.1.10,Mobile,Kenya,7.3,147.55,15.32,0
192.168.1.15,Desktop,Niger,11.3,128.51,18.03,0
192.168.1.10,Desktop,Canada,14.1,90.06,25.01,0
10.0.0.5,Desktop,Niger,10.3,144.78,20.48,0
172.16.0.22,Mobile,Kenya,14.1,177.34,14.6,0
192.168.1.15,Mobile,India,7.9,121.89,21.28,0
192.168.1.10,Tablet,Kenya,18.6,214.15,21.79,0
10.0.0.5,Tablet,Canada,9.0,132.13,10.44,0
10.0.0.5,Tablet,USA,8.8,204.17,6.6,0
10.0.0.5,Mobile,Kenya,12.1,183.17,17.16,0
10.0.0.5,Desktop,USA,14.2,199.0,15.42,0
192.168.1.10,Tablet,India,11.1,147.6,22.82,0
192.168.1.15,Mobile,Niger,10.1,193.03,13.62,0
172.16.0.22,Desktop,India,8.1,107.02,6.89,0
10.0.0.5,Mobile,Niger,8.8,64.35,18.55,0
10.0.0.5,Mobile,Kenya,15.3,129.62,20.5,0
192.168.1.15,Tablet,India,14.6,198.86,8.18,0
192.168.1.10,Mobile,UK,9.9,196.5,9.33,0
192.168.1.15,Mobile,Canada,15.3,103.62,18.29,0
192.168.1.15,Desktop,USA,8.1,121.61,15.4,0
172.16.0.22,Mobile,Canada,11.0,100.66,11.49,0
172.16.0.22,Tablet,India,10.0,195.59,18.37,0
172.16.0.22,Mobile,UK,11.0,122.44,15.81,0
192.168.1.10,Mobile,Kenya,12.2,277.72,19.88,0
192.168.1.10,Tablet,Niger,12.0,222.42,10.97,0
172.16.0.22,Mobile,Canada,14.0,187.59,17.56,0
10.0.0.5,Tablet,UK,13.3,169.91,18.97,0
10.0.0.5,Desktop,Niger,10.7,170.25,10.39,0
172.16.0.22,Desktop,Kenya,14.7,215.78,16.36,0
172.16.0.22,Mobile,India,10.9,131.59,20.89,0
192.168.1.15,Desktop,Niger,14.9,141.09,8.59,0
192.168.1.15,Tablet,India,16.4,193.51,22.48,0
10.0.0.5,Mobile,Canada,15.2,214.93,21.24,0
10.0.0.5,Tablet,UK,14.5,186.23,16.82,0
192.168.1.10,Tablet,Kenya,12.9,158.44,8.5,0
192.168.1.10,Tablet,India,13.4,127.0,18.23,0
192.168.1.15,Mobile,Niger,10.9,164.67,9.09,0
192.168.1.15,Tablet,Niger,9.7,102.79,11.18,0
172.16.0.22,Tablet,USA,9.1,118.11,9.03,0
192.168.1.15,Mobile,USA,13.3,138.27,12.71,0
192.168.1.10,Mobile,Canada,13.3,95.67,14.71,0
172.16.0.22,Tablet,Canada,14.9,166.01,12.64,0
10.0.0.5,Mobile,USA,12.6,208.76,10.56,0
172.16.0.22,Mobile,UK,11.2,170.04,6.87,0
172.16.0.22,Desktop,India,11.0,105.35,9.09,0
10.0.0.5,Tablet,Niger,14.2,68.26,18.34,0
192.168.1.15,Tablet,UK,15.8,135.91,16.78,0
172.16.0.22,Tablet,Niger,10.5,126.08,18.49,0
10.0.0.5,Desktop,Kenya,11.9,299.52,20.62,0
10.0.0.5,Desktop,India,13.2,73.2,15.88,0
192.168.1.15,Tablet,India,14.1,146.02,12.31,0
10.0.0.5,Tablet,Niger,14.2,78.42,12.62,0
172.16.0.22,Mobile,UK,7.9,147.31,9.71,0
192.168.1.15,Mobile,Kenya,11.5,106.49,17.68,0
172.16.0.22,Desktop,UK,12.1,222.08,2.25,0
192.168.1.15,Mobile,India,13.9,194.47,12.06,0
192.168.1.15,Tablet,USA,14.0,118.07,20.0,0
10.0.0.5,Desktop,UK,7.8,174.48,17.83,0
10.0.0.5,Tablet,USA,14.3,292.61,19.26,0
192.168.1.15,Desktop,USA,12.7,112.35,11.93,0
172.16.0.22,Tablet,India,13.9,180.57,20.3,0
172.16.0.22,Mobile,UK,11.0,100.93,21.37,0
192.168.1.15,Desktop,UK,11.7,105.16,11.61,0
172.16.0.22,Tablet,Niger,9.6,92.96,11.88,0
172.16.0.22,Desktop,USA,9.6,130.09,15.61,0
192.168.1.15,Mobile,Canada,15.1,181.13,18.66,0
192.168.1.10,Mobile,UK,14.2,257.06,10.81,0
172.16.0.22,Mobile,USA,10.3,190.45,13.64,0
10.0.0.5,Mobile,Kenya,12.1,161.67,24.89,0
192.168.1.15,Tablet,Niger,14.3,143.34,4.19,0
172.16.0.22,Tablet,India,10.3,43.56,15.07,0
192.168.1.10,Mobile,USA,6.1,137.54,16.54,0
10.0.0.5,Mobile,India,10.6,117.79,18.41,0
10.0.0.5,Desktop,Niger,10.8,156.81,16.53,0
172.16.0.22,Tablet,UK,13.2,153.75,8.27,0
192.168.1.10,Mobile,Kenya,15.2,225.37,16.98,0
172.16.0.22,Tablet,Canada,19.5,109.11,8.35,0
172.16.0.22,Tablet,Niger,14.3,78.93,8.36,0
192.168.1.10,Desktop,Canada,9.2,141.46,26.21,0
192.168.1.15,Mobile,UK,15.0,120.33,14.85,0
172.16.0.22,Desktop,India,8.6,176.76,23.36,0
192.168.1.10,Desktop,India,17.7,120.4,10.06,0
192.168.1.10,Desktop,Canada,13.5,215.63,15.95,0
192.168.1.15,Desktop,Kenya,9.9,127.31,18.05,0
10.0.0.5,Desktop,Niger,11.4,167.5,14.69,0
172.16.0.22,Mobile,Canada,10.9,166.79,15.31,0
172.16.0.22,Desktop,UK,13.8,134.07,6.06,0
172.16.0.22,Desktop,India,12.5,114.8,14.79,0
192.168.1.10,Mobile,Canada,11.0,142.48,12.39,0
10.0.0.5,Mobile,Niger,13.2,5.0,12.06,0
192.168.1.15,Desktop,Kenya,9.4,183.2,19.75,0
192.168.1.15,Mobile,UK,13.0,134.56,16.39,0
172.16.0.22,Tablet,UK,11.4,90.63,15.31,0
172.16.0.22,Tablet,Canada,13.5,257.14,18.72,0
172.16.0.22,Tablet,India,17.4,133.91,12.27,0
10.0.0.5,Desktop,USA,11.9,212.29,15.31,0
192.168.1.15,Desktop,India,10.3,145.17,15.73,0
192.168.1.10,Desktop,Kenya,7.8,72.45,16.02,0
172.16.0.22,Desktop,India,7.5,123.81,14.7,0
10.0.0.5,Mobile,Kenya,16.8,178.96,18.55,0
10.0.0.5,Desktop,Niger,13.5,22.22,10.24,0
10.0.0.5,Desktop,USA,14.1,130.15,18.21,0
192.168.1.10,Tablet,Canada,11.4,153.6,17.22,0
192.168.1.15,Tablet,India,8.9,115.47,8.31,0
10.0.0.5,Tablet,Canada,7.2,180.58,14.18,0
10.0.0.5,Mobile,Kenya,10.9,135.94,10.54,0
192.168.1.10,Desktop,Canada,9.5,206.47,3.24,0
192.168.1.15,Desktop,Kenya,11.0,187.82,7.37,0
172.16.0.22,Tablet,Kenya,8.9,190.12,15.2,0
172.16.0.22,Tablet,Kenya,12.9,112.32,5.34,0
192.168.1.10,Tablet,USA,11.3,177.41,15.05,0
192.168.1.15,Mobile,Niger,12.6,212.89,14.98,0
192.168.1.15,Desktop,Kenya,10.4,139.02,20.94,0
192.168.1.10,Desktop,Niger,5.5,149.47,18.69,0
192.168.1.10,Desktop,Niger,12.3,58.33,11.02,0
192.168.1.10,Tablet,Kenya,12.3,223.13,17.15,0
10.0.0.5,Desktop,Kenya,14.3,117.44,9.71,0
192.168.1.15,Mobile,Kenya,11.6,155.44,13.6,0
172.16.0.22,Desktop,Canada,13.3,111.62,12.06,0
10.0.0.5,Tablet,UK,13.2,152.13,21.55,0
192.168.1.10,Desktop,Canada,12.6,41.97,15.79,0
172.16.0.22,Mobile,India,12.8,221.53,20.69,0
10.0.0.5,Mobile,Kenya,7.7,177.91,17.19,0
172.16.0.22,Mobile,UK,11.4,107.88,19.21,0
192.168.1.15,Tablet,Niger,12.7,28.91,13.26,0
192.168.1.10,Mobile,Kenya,8.5,215.44,11.92,0
172.16.0.22,Mobile,USA,7.9,166.57,8.19,0
10.0.0.5,Mobile,Kenya,12.5,190.13,12.47,0
192.168.1.10,Mobile,Kenya,18.4,153.53,7.68,0
192.168.1.10,Tablet,Niger,13.7,185.01,23.1,0
10.0.0.5,Tablet,UK,11.5,216.97,13.62,0
192.168.1.15,Desktop,USA,6.2,139.83,13.11,0
10.0.0.5,Tablet,USA,11.4,180.67,6.17,0
10.0.0.5,Mobile,Canada,13.2,30.95,10.02,0
192.168.1.10,Desktop,Canada,15.9,168.34,13.39,0
192.168.1.15,Tablet,Niger,11.6,143.8,24.7,0
192.168.1.10,Desktop,Niger,13.0,155.91,12.61,0
192.168.1.10,Tablet,Kenya,9.9,143.72,18.98,0
192.168.1.10,Tablet,India,8.3,49.94,12.98,0
172.16.0.22,Tablet,Kenya,10.5,82.42,18.96,0
10.0.0.5,Desktop,Kenya,9.6,119.71,11.3,0
10.0.0.5,Desktop,UK,5.0,190.27,17.16,0
10.0.0.5,Tablet,Canada,10.6,71.92,9.05,0
192.168.1.10,Desktop,Kenya,12.4,151.93,10.97,0
172.16.0.22,Mobile,Niger,16.9,216.17,13.07,0
192.168.1.10,Desktop,India,13.6,57.59,21.48,0
192.168.1.15,Mobile,Niger,8.4,139.32,8.06,0
192.168.1.10,Mobile,Canada,13.6,184.91,9.29,0
10.0.0.5,Mobile,USA,10.4,197.55,14.57,0
172.16.0.22,Mobile,Niger,13.3,65.38,5.4,0
10.0.0.5,Tablet,India,18.1,170.42,13.61,0
192.168.1.10,Mobile,India,11.8,141.82,18.5,0
192.168.1.10,Tablet,India,10.9,108.03,20.23,0
172.16.0.22,Desktop,Niger,8.9,172.71,22.42,0
10.0.0.5,Tablet,Canada,9.8,294.95,17.3,0
192.168.1.10,Mobile,USA,12.6,21.7,17.56,0
192.168.1.10,Mobile,USA,9.4,123.12,9.36,0
10.0.0.5,Mobile,Kenya,8.5,184.41,4.88,0
172.16.0.22,Tablet,India,15.5,130.82,15.58,0
172.16.0.22,Tablet,India,12.9,100.28,7.74,0
10.0.0.5,Tablet,India,11.5,192.53,13.35,0
192.168.1.10,Tablet,Niger,11.7,132.8,17.25,0
192.168.1.10,Mobile,USA,10.0,208.22,16.64,0
192.168.1.15,Desktop,Niger,8.3,199.5,11.84,0
192.168.1.10,Mobile,Niger,13.6,163.06,14.59,0
192.168.1.15,Mobile,Niger,15.8,162.95,20.32,0
192.168.1.10,Tablet,Kenya,11.0,135.88,7.02,0
10.0.0.5,Mobile,India,10.4,40.43,8.71,0
192.168.1.15,Tablet,India,11.7,164.4,4.77,0
192.168.1.10,Tablet,Canada,13.7,202.86,4.29,0
192.168.1.10,Mobile,India,16.5,112.91,15.63,0
192.168.1.10,Mobile,Niger,11.6,116.89,12.1,0
172.16.0.22,Tablet,Kenya,12.5,101.25,12.16,0
172.16.0.22,Desktop,UK,21.6,46.39,20.03,0
192.168.1.15,Desktop,India,5.9,115.75,20.63,0
192.168.1.10,Tablet,Canada,13.4,90.87,11.16,0
192.168.1.15,Mobile,India,12.7,105.68,16.46,0
192.168.1.10,Tablet,Canada,8.3,119.22,16.63,0
172.16.0.22,Desktop,India,11.3,139.91,24.62,0
192.168.1.15,Mobile,Canada,10.0,222.7,21.58,0
192.168.1.15,Tablet,Kenya,9.2,156.82,9.96,0
172.16.0.22,Mobile,Niger,10.3,212.87,16.01,0
192.168.1.15,Tablet,Niger,6.5,125.28,17.95,0
10.0.0.5,Desktop,India,11.0,124.73,15.19,0
192.168.1.10,Desktop,UK,12.0,152.66,14.09,0
192.168.1.10,Tablet,Kenya,13.5,203.15,12.39,0
192.168.1.10,Desktop,Canada,10.8,233.2,17.76,0
192.168.1.10,Desktop,Canada,12.6,145.77,17.89,0
192.168.1.10,Mobile,India,10.0,125.56,11.19,0
10.0.0.5,Mobile,Canada,15.3,131.35,11.56,0
172.16.0.22,Mobile,Niger,12.4,202.18,15.98,0
192.168.1.15,Mobile,Kenya,12.2,100.7,11.94,0
192.168.1.10,Desktop,USA,13.5,160.24,17.27,0
192.168.1.15,Mobile,USA,10.4,107.75,20.72,0
192.168.1.15,Mobile,Niger,10.0,161.93,20.75,0
192.168.1.15,Desktop,India,13.7,59.48,15.72,0
10.0.0.5,Mobile,Niger,15.6,127.61,6.53,0
192.168.1.15,Mobile,Kenya,12.0,253.4,13.34,0
192.168.1.10,Mobile,Niger,11.3,56.3,12.17,0
192.168.1.15,Tablet,Niger,13.0,99.08,22.45,0
172.16.0.22,Tablet,Niger,12.4,98.49,18.81,0
192.168.1.10,Desktop,India,7.3,233.3,15.13,0
10.0.0.5,Tablet,Niger,8.9,123.38,10.29,0
172.16.0.22,Desktop,Canada,12.0,49.22,8.53,0
192.168.1.10,Tablet,UK,11.5,145.11,22.27,0
192.168.1.15,Desktop,UK,15.3,265.0,14.86,0
172.16.0.22,Desktop,Canada,8.3,228.17,15.5,0
192.168.1.15,Desktop,UK,8.1,169.15,18.21,0
192.168.1.15,Mobile,Canada,10.0,97.04,13.77,0
10.0.0.5,Mobile,Canada,10.1,181.76,22.14,0
192.168.1.10,Desktop,Canada,17.5,124.43,10.99,0
192.168.1.15,Desktop,Niger,9.3,149.82,10.72,0
192.168.1.10,Desktop,Niger,15.2,231.93,20.75,0
192.168.1.10,Tablet,Kenya,13.6,148.09,17.07,0
172.16.0.22,Tablet,UK,12.1,161.38,14.39,0
192.168.1.10,Tablet,Kenya,9.8,177.53,16.11,0
10.0.0.5,Tablet,Niger,13.2,124.98,18.06,0
192.168.1.15,Tablet,UK,8.8,122.34,11.9,0
192.168.1.10,Desktop,Niger,11.8,185.32,10.96,0
192.168.1.15,Desktop,India,15.7,120.6,14.02,0
192.168.1.10,Desktop,USA,5.2,88.47,17.06,0
192.168.1.10,Desktop,India,16.6,199.04,16.48,0
10.0.0.5,Mobile,Canada,10.3,195.31,15.2,0
192.168.1.10,Mobile,Canada,11.5,164.85,13.0,0
10.0.0.5,Desktop,USA,18.9,103.91,15.12,0
10.0.0.5,Tablet,Canada,9.9,214.32,13.6,0
172.16.0.22,Desktop,UK,9.8,157.57,19.44,0
192.168.1.15,Mobile,Kenya,16.0,123.29,23.01,0
192.168.1.10,Desktop,Kenya,15.2,156.32,13.22,0
10.0.0.5,Desktop,Niger,11.9,264.39,22.56,0
172.16.0.22,Tablet,UK,13.7,141.8,11.55,0
192.168.1.10,Desktop,UK,12.6,189.86,21.93,0
192.168.1.10,Desktop,India,6.8,204.93,10.74,0
192.168.1.15,Mobile,Niger,6.6,141.82,18.28,0
10.0.0.5,Mobile,Canada,14.9,57.54,11.42,0
10.0.0.5,Mobile,Canada,13.0,99.91,12.15,0
10.0.0.5,Mobile,India,13.4,111.16,12.86,0
192.168.1.15,Mobile,Kenya,13.0,105.22,12.66,0
192.168.1.10,Tablet,UK,12.5,72.06,18.23,0
10.0.0.5,Mobile,UK,14.7,151.02,12.22,0
172.16.0.22,Tablet,UK,14.2,148.52,14.27,0
172.16.0.22,Tablet,USA,13.3,208.3,12.51,0
10.0.0.5,Tablet,Niger,16.8,126.13,18.65,0
172.16.0.22,Desktop,Canada,10.8,118.01,7.89,0
192.168.1.15,Tablet,Kenya,12.5,88.29,11.77,0
10.0.0.5,Desktop,UK,13.6,137.13,9.09,0
172.16.0.22,Mobile,Kenya,17.3,58.46,14.2,0
172.16.0.22,Desktop,India,13.7,175.33,10.74,0
172.16.0.22,Desktop,Canada,8.6,168.77,16.43,0
192.168.1.15,Tablet,Niger,8.1,256.23,10.39,0
192.168.1.15,Desktop,USA,10.6,183.29,11.57,0
10.0.0.5,Mobile,USA,14.3,190.78,17.54,0
10.0.0.5,Mobile,Canada,12.7,234.57,19.71,0
192.168.1.10,Mobile,Kenya,14.5,169.93,16.42,0
192.168.1.10,Desktop,Canada,10.3,182.64,27.58,0
172.16.0.22,Mobile,Canada,8.2,100.47,14.83,0
192.168.1.15,Mobile,UK,8.9,189.72,23.31,0
10.0.0.5,Desktop,USA,16.3,86.16,9.79,0
10.0.0.5,Tablet,Kenya,12.2,100.69,10.73,0
192.168.1.15,Tablet,UK,12.1,60.35,9.2,0
172.16.0.22,Desktop,USA,14.9,275.59,16.25,0
45.22.19.49,Tablet,North Korea,1.2,203.41,13.47,1
172.16.0.22,Desktop,USA,16.9,125.24,12.1,0
192.168.1.10,Tablet,Niger,11.8,109.62,12.33,0
172.16.0.22,Desktop,USA,9.1,189.03,18.65,0
172.16.0.22,Mobile,Niger,14.4,174.11,15.08,0
192.168.1.10,Desktop,Canada,11.4,122.0,9.08,0
10.0.0.5,Mobile,Kenya,12.2,145.8,8.68,0
192.168.1.10,Tablet,Canada,8.5,221.49,19.36,0
10.0.0.5,Desktop,USA,10.3,145.87,19.75,0
192.168.1.10,Mobile,Niger,11.5,130.25,10.03,0
10.0.0.5,Tablet,Canada,6.5,90.56,18.33,0
172.16.0.22,Tablet,UK,12.8,185.49,10.06,0
192.168.1.10,Tablet,UK,12.5,103.52,12.27,0
10.0.0.5,Tablet,India,7.9,225.42,13.87,0
192.168.1.10,Desktop,USA,12.5,172.65,17.07,0
172.16.0.22,Mobile,India,14.6,107.66,16.71,0
192.168.1.10,Tablet,Niger,16.9,155.15,16.23,0
192.168.1.10,Tablet,Kenya,10.7,91.44,17.27,0
10.0.0.5,Desktop,Canada,11.0,161.72,12.88,0
192.168.1.15,Desktop,UK,9.5,26.73,24.07,0
192.168.1.10,Tablet,Canada,7.5,129.69,17.2,0
172.16.0.22,Desktop,India,16.5,119.48,15.45,0
10.0.0.5,Desktop,Canada,12.5,103.01,20.2,0
10.0.0.5,Mobile,Niger,11.6,27.15,21.38,0
192.168.1.10,Mobile,India,11.1,162.19,10.32,0
10.0.0.5,Mobile,Kenya,9.8,136.57,15.7,0
192.168.1.15,Desktop,USA,16.7,166.68,22.24,0
172.16.0.22,Tablet,Kenya,12.6,232.86,22.79,0
172.16.0.22,Desktop,India,13.4,168.29,7.71,0
10.0.0.5,Tablet,Niger,16.4,264.75,16.89,0
192.168.1.15,Mobile,USA,13.2,102.3,17.08,0
192.168.1.10,Tablet,Kenya,15.5,141.33,5.17,0
172.16.0.22,Mobile,Niger,13.1,155.36,13.21,0
172.16.0.22,Tablet,UK,10.9,91.42,16.19,0
192.168.1.10,Desktop,India,12.1,235.2,11.51,0
192.168.1.15,Mobile,Kenya,18.1,60.49,24.86,0
192.168.1.15,Mobile,UK,16.5,140.87,17.01,0
172.16.0.22,Desktop,Canada,12.0,178.63,10.96,0
172.16.0.22,Desktop,Niger,7.0,234.62,13.82,0
45.22.19.10,Mobile,North Korea,0.3,246.3,18.73,1
172.16.0.22,Tablet,Canada,14.9,170.33,17.14,0
172.16.0.22,Tablet,India,12.1,19.1,12.86,0
172.16.0.22,Mobile,India,6.8,173.58,18.62,0
192.168.1.10,Tablet,India,8.1,212.79,12.75,0
192.168.1.10,Mobile,USA,10.4,77.02,12.89,0
192.168.1.10,Mobile,USA,13.7,137.17,16.05,0
192.168.1.10,Tablet,UK,8.1,129.2,17.95,0
192.168.1.15,Tablet,USA,15.4,130.99,25.11,0
172.16.0.22,Desktop,UK,13.0,100.24,13.53,0
192.168.1.15,Desktop,UK,17.3,205.21,17.23,0
10.0.0.5,Tablet,India,13.6,169.51,20.66,0
192.168.1.10,Desktop,USA,9.6,222.99,12.95,0
192.168.1.10,Desktop,Kenya,12.2,195.88,14.63,0
192.168.1.15,Tablet,UK,10.3,148.67,20.66,0
192.168.1.15,Desktop,India,13.4,139.41,12.81,0
192.168.1.10,Tablet,Kenya,13.8,86.59,13.9,0
172.16.0.22,Tablet,UK,11.8,100.47,17.17,0
172.16.0.22,Desktop,Canada,12.9,204.66,9.82,0
192.168.1.15,Mobile,USA,12.1,58.6,10.03,0
10.0.0.5,Tablet,India,13.4,210.74,20.96,0
192.168.1.10,Desktop,Kenya,10.4,147.51,11.59,0
192.168.1.10,Mobile,India,12.1,127.49,19.78,0
192.168.1.10,Tablet,Niger,11.9,99.48,15.79,0
172.16.0.22,Desktop,Niger,9.7,188.96,11.6,0
192.168.1.10,Tablet,UK,9.4,178.86,18.71,0
192.168.1.15,Desktop,Niger,10.9,105.98,21.23,0
172.16.0.22,Mobile,Kenya,16.8,119.83,13.77,0
172.16.0.22,Mobile,UK,7.3,147.7,18.13,0
192.168.1.15,Desktop,India,5.0,207.08,15.42,0
172.16.0.22,Mobile,Niger,11.4,146.14,13.84,0
172.16.0.22,Mobile,India,11.4,137.94,28.22,0
45.22.19.41,Tablet,China,1.3,12005.78,620.83,1
10.0.0.5,Mobile,Canada,10.5,194.05,13.88,0
172.16.0.22,Mobile,Canada,10.4,176.26,12.47,0
10.0.0.5,Mobile,Canada,15.6,198.03,16.18,0
10.0.0.5,Desktop,Kenya,15.1,182.88,15.5,0
172.16.0.22,Tablet,India,9.9,192.93,19.12,0
192.168.1.15,Tablet,USA,15.1,120.52,10.22,0
172.16.0.22,Desktop,Kenya,14.6,141.79,8.43,0
172.16.0.22,Mobile,UK,9.1,214.15,22.54,0
192.168.1.10,Mobile,Niger,14.9,203.61,11.98,0
172.16.0.22,Tablet,Kenya,15.5,67.15,15.59,0
172.16.0.22,Desktop,Canada,16.7,214.68,11.66,0
192.168.1.15,Mobile,India,13.4,139.2,26.41,0
192.168.1.15,Desktop,Niger,13.8,55.91,14.9,0
192.168.1.10,Mobile,Canada,13.1,208.45,15.37,0
10.0.0.5,Mobile,Kenya,12.2,179.82,19.52,0
192.168.1.15,Mobile,Canada,9.0,189.75,20.22,0
10.0.0.5,Mobile,Kenya,7.0,212.87,15.28,0
192.168.1.15,Mobile,India,7.5,141.04,22.21,0
172.16.0.22,Mobile,India,12.0,127.85,20.34,0
192.168.1.15,Desktop,UK,11.8,235.14,17.13,0
192.168.1.15,Desktop,Niger,13.1,163.39,5.59,0
10.0.0.5,Mobile,India,11.7,164.74,8.72,0
192.168.1.15,Tablet,Kenya,12.8,155.1,16.17,0
192.168.1.15,Mobile,UK,8.7,102.52,6.15,0
192.168.1.15,Tablet,India,14.8,172.03,18.99,0
10.0.0.5,Mobile,UK,12.9,123.87,18.37,0
192.168.1.15,Desktop,UK,12.8,140.71,22.01,0
192.168.1.15,Tablet,Kenya,10.6,248.97,10.79,0
172.16.0.22,Desktop,USA,13.0,126.78,16.48,0
192.168.1.10,Desktop,UK,6.6,216.81,6.84,0
172.16.0.22,Mobile,Canada,14.5,223.74,10.64,0
172.16.0.22,Mobile,Kenya,8.2,159.0,9.22,0
172.16.0.22,Desktop,Canada,13.2,50.95,23.57,0
172.16.0.22,Mobile,USA,10.1,110.38,10.68,0
10.0.0.5,Mobile,India,11.1,138.69,21.84,0
10.0.0.5,Tablet,Canada,9.4,77.24,13.44,0
10.0.0.5,Tablet,India,7.0,178.99,16.58,0
192.168.1.15,Tablet,Niger,11.4,212.32,7.42,0
10.0.0.5,Tablet,Kenya,12.5,198.24,11.54,0
10.0.0.5,Mobile,Kenya,10.8,162.55,9.54,0
192.168.1.15,Mobile,India,10.9,243.33,20.23,0
192.168.1.10,Tablet,UK,10.4,85.06,13.82,0
192.168.1.10,Desktop,UK,10.1,23.34,5.02,0
192.168.1.15,Desktop,Niger,11.1,103.92,15.68,0
10.0.0.5,Tablet,India,10.3,101.79,16.54,0
10.0.0.5,Desktop,UK,8.6,152.2,11.79,0
172.16.0.22,Mobile,Canada,10.8,125.01,23.2,0
172.16.0.22,Mobile,Kenya,9.6,149.59,4.12,0
192.168.1.15,Mobile,USA,9.9,31.81,16.61,0
192.168.1.15,Desktop,USA,13.9,72.66,12.36,0
10.0.0.5,Tablet,Niger,10.9,187.88,18.22,0
10.0.0.5,Tablet,UK,13.5,116.49,18.54,0
172.16.0.22,Desktop,USA,16.3,225.51,14.17,0
10.0.0.5,Desktop,Niger,14.6,5.25,16.18,0
172.16.0.22,Tablet,UK,13.7,190.4,10.2,0
192.168.1.15,Tablet,India,9.1,129.57,12.24,0
172.16.0.22,Desktop,UK,13.1,239.26,16.51,0
192.168.1.15,Tablet,USA,14.4,87.35,15.37,0
172.16.0.22,Mobile,Niger,10.1,92.43,14.66,0
192.168.1.10,Desktop,USA,11.9,160.57,15.24,0
192.168.1.15,Tablet,Niger,16.2,112.54,5.98,0
10.0.0.5,Mobile,Niger,7.7,60.32,13.02,0
172.16.0.22,Desktop,Niger,12.4,120.57,13.3,0
192.168.1.15,Tablet,USA,12.5,199.66,11.56,0
172.16.0.22,Tablet,India,16.8,164.06,20.97,0
192.168.1.15,Desktop,Kenya,10.9,152.4,20.05,0
192.168.1.15,Desktop,USA,12.7,65.4,18.26,0
10.0.0.5,Mobile,USA,9.0,152.3,17.51,0
192.168.1.15,Tablet,India,16.3,85.24,15.17,0
192.168.1.15,Tablet,Niger,11.0,92.75,8.95,0
192.168.1.10,Tablet,UK,9.0,38.24,11.55,0
192.168.1.15,Mobile,USA,8.7,187.24,6.25,0
192.168.1.15,Tablet,Kenya,15.1,83.33,24.18,0
172.16.0.22,Tablet,Kenya,8.8,46.76,19.09,0
172.16.0.22,Tablet,USA,19.7,168.69,20.67,0
